Compacidad,Tolerancia,Disimilitud,Balance,init_cross
9.0,1.0,4.575354609929078,2.7390025338262736,greedy_multi+UX
7.0,1.0,3.500886524822695,1.682623327548941,greedy_multi+UX
8.0,1.0,4.059397163120567,1.850195381268554,greedy_multi+UX
14.0,1.0,7.117021276595745,7.046589708767159,greedy_multi+UX
11.0,1.0,5.575354609929078,3.992548633117051,greedy_multi+UX
16.0,1.0,8.124113475177305,7.661900809818435,greedy_multi+UX
14.0,1.0,6.844858156028369,4.182491291937032,greedy_multi+UX
12.0,2.0,6.090425531914893,2.754234570695594,greedy_multi+UX
22.0,3.0,11.125886524822697,9.491244781449652,greedy_multi+UX
18.0,4.0,9.1072695035461,5.294344317438757,greedy_multi+UX
24.0,2.0,11.990248226950357,9.56284816533377,greedy_multi+UX
21.0,3.0,10.444148936170214,6.847944488456405,greedy_multi+UX
18.0,4.0,8.874113475177305,4.377769604144676,greedy_multi+UX
24.0,1.0,11.992021276595745,7.566425701674982,greedy_multi+UX
20.0,2.0,10.027482269503546,4.842329831245898,greedy_multi+UX
17.0,1.0,8.457446808510639,3.914855892560728,greedy_multi+UX
28.0,5.0,13.953014184397164,12.025274602635646,greedy_multi+UX
24.0,5.0,12.047872340425531,8.24238909008601,greedy_multi+UX
27.0,5.0,13.645390070921986,9.310422010965274,greedy_multi+UX
24.0,5.0,11.88563829787234,5.759084521653811,greedy_multi+UX
21.0,5.0,10.3218085106383,5.009027934963013,greedy_multi+UX
26.0,3.0,12.96631205673759,7.4775885267340225,greedy_multi+UX
34.0,6.0,16.895390070921987,11.92522697550425,greedy_multi+UX
30.0,6.0,14.872340425531917,8.590086011770055,greedy_multi+UX
25.0,6.0,12.38209219858156,6.041062289371766,greedy_multi+UX
