Compacidad,Tolerancia,Hamming,Balance,init_cross
11.0,0.0,4.341312056737588,2.4003500515567486,greedy_ting+UX
15.0,0.0,6.763297872340425,3.987411819073473,greedy_ting+UX
102.0,10.0,36.0895390070922,95.10811751798198,greedy_ting+UX
106.0,9.0,36.7136524822695,111.39761502816768,greedy_ting+UX
76.0,6.0,21.632978723404257,18.829834389618263,greedy_ting+UX
180.0,24.0,60.280141843971634,223.09882551179493,greedy_ting+UX
135.0,22.0,46.1622340425532,94.74938933529494,greedy_ting+UX
212.0,27.0,71.16578014184397,294.299644604144,greedy_ting+UX
168.0,26.0,55.06117021276596,124.77019437528288,greedy_ting+UX
126.0,16.0,38.8741134751773,51.61181215733614,greedy_ting+UX
201.0,22.0,65.32358156028369,160.52029497384433,greedy_ting+UX
254.0,38.0,85.3918439716312,359.8393661033148,greedy_ting+UX
200.0,34.0,67.20035460992908,191.50241122176968,greedy_ting+UX
309.0,47.0,103.5354609929078,461.4650545747192,greedy_ting+UX
248.0,40.0,82.58865248226951,255.8201549217846,greedy_ting+UX
373.0,57.0,123.479609929078,571.1396551669942,greedy_ting+UX
278.0,47.0,93.19858156028369,314.144962527036,greedy_ting+UX
304.0,47.0,101.927304964539,368.2606728786282,greedy_ting+UX
