Compacidad,Tolerancia,Hamming,Balance,init_cross
518.0,113.0,198.48492907801415,1009.1327515907136,random_dense+UX
516.0,113.0,198.30230496453905,1012.9290017793378,random_dense+UX
194.0,37.0,75.6622340425532,115.87438933529516,random_dense+UX
192.0,36.0,75.31648936170212,116.98937349102162,random_dense+UX
456.0,100.0,178.68705673758865,788.6760026847254,random_dense+UX
369.0,84.0,144.76152482269504,490.8057182422911,random_dense+UX
478.0,106.0,187.34929078014184,866.3496271565829,random_dense+UX
259.0,53.0,102.52304964539007,212.5313836074637,random_dense+UX
268.0,58.0,104.90602836879432,226.95570833962023,random_dense+UX
349.0,77.0,139.67375886524823,451.91484331774,random_dense+UX
274.0,61.0,109.11524822695036,247.95480295256763,random_dense+UX
263.0,57.0,104.70124113475175,222.30879278582532,random_dense+UX
227.0,45.0,90.08244680851064,166.76536564433377,random_dense+UX
199.0,38.0,78.30762411347517,127.51440995800009,random_dense+UX
513.0,112.0,197.4086879432624,1001.0891798387906,random_dense+UX
250.0,49.0,98.1400709219858,196.1328624063184,random_dense+UX
450.0,100.0,176.53191489361703,743.1035913686428,random_dense+UX
201.0,39.0,79.63741134751773,130.42083443362822,random_dense+UX
479.0,108.0,186.33599290780143,854.9961513190982,random_dense+UX
294.0,63.0,116.73581560283688,303.55077398018176,random_dense+UX
462.0,106.0,180.06205673758865,771.7514681102571,random_dense+UX
447.0,99.0,175.22163120567376,722.929603012927,random_dense+UX
222.0,44.0,88.90248226950355,163.65715695890532,random_dense+UX
196.0,41.0,76.85549645390071,120.39489886700862,random_dense+UX
270.0,57.0,107.15602836879432,237.76288919068463,random_dense+UX
486.0,109.0,189.1258865248227,884.4345071927974,random_dense+UX
312.0,72.0,123.84397163120568,346.071399828983,random_dense+UX
248.0,51.0,98.96010638297872,205.18369218726397,random_dense+UX
197.0,38.0,77.61436170212765,125.2688362947035,random_dense+UX
217.0,46.0,86.66666666666667,155.62293144208067,random_dense+UX
491.0,111.0,190.8945035460993,900.0855017038876,random_dense+UX
367.0,83.0,145.38563829787233,476.6606802663342,random_dense+UX
464.0,105.0,181.834219858156,791.2553183630089,random_dense+UX
204.0,39.0,80.87234042553192,132.54044062169922,random_dense+UX
441.0,99.0,173.6578014184397,714.326162542127,random_dense+UX
228.0,46.0,91.24734042553192,177.24821987701816,random_dense+UX
290.0,62.0,114.4494680851064,267.5772337596205,random_dense+UX
213.0,41.0,84.28280141843972,144.83403044992713,random_dense+UX
452.0,102.0,177.13209219858155,765.9657076794425,random_dense+UX
422.0,94.0,166.69326241134752,678.7995290729841,random_dense+UX
389.0,87.0,152.1622340425532,510.8238574204024,random_dense+UX
428.0,97.0,169.40514184397162,690.5814274621495,random_dense+UX
397.0,90.0,156.45124113475177,556.9408849844074,random_dense+UX
499.0,111.0,193.104609929078,946.6805461244408,random_dense+UX
449.0,98.0,176.82978723404256,734.453297117851,random_dense+UX
420.0,93.0,164.020390070922,617.5447970109656,random_dense+UX
288.0,64.0,114.54166666666669,274.985852541371,random_dense+UX
205.0,40.0,80.66666666666667,131.69739952718672,random_dense+UX
297.0,66.0,116.98758865248227,294.1310516322103,random_dense+UX
315.0,62.0,122.64804964539007,326.9266628627835,random_dense+UX
385.0,88.0,152.55230496453902,549.4387535523862,random_dense+UX
430.0,98.0,169.81205673758865,691.4965922237317,random_dense+UX
415.0,95.0,163.18173758865248,614.6061558460341,random_dense+UX
301.0,67.0,117.90159574468083,282.0851747585632,random_dense+UX
423.0,94.0,167.86613475177305,658.5627538541826,random_dense+UX
254.0,56.0,99.03457446808513,199.68054219480936,random_dense+UX
379.0,89.0,151.07358156028369,527.6018552575326,random_dense+UX
