Compacidad,Tolerancia,Hamming,Balance,init_cross
455.0,91.0,181.01063829787236,977.9821563301662,random_dense+HUX
295.0,53.0,118.85904255319149,363.41364163648734,random_dense+HUX
390.0,85.0,152.0718085106383,567.703176871133,random_dense+HUX
407.0,65.0,166.4299645390071,870.1936765944861,random_dense+HUX
346.0,53.0,137.94769503546098,481.7977961055779,random_dense+HUX
440.0,84.0,178.47695035460993,964.7654261606558,random_dense+HUX
352.0,56.0,134.11524822695034,415.972533449022,random_dense+HUX
432.0,86.0,166.91932624113474,691.5156548651972,random_dense+HUX
390.0,66.0,158.74113475177305,828.3975277903529,random_dense+HUX
432.0,96.0,171.2171985815603,803.8437822229758,random_dense+HUX
403.0,88.0,155.45212765957447,597.5296231326398,random_dense+HUX
325.0,54.0,132.0035460992908,480.26239877269694,random_dense+HUX
438.0,81.0,176.2171985815603,916.3526474712032,random_dense+HUX
362.0,52.0,148.79875886524823,709.3185445588754,random_dense+HUX
416.0,90.0,162.645390070922,655.9487198833044,random_dense+HUX
392.0,72.0,159.51861702127658,784.5049725554563,random_dense+HUX
400.0,78.0,162.7863475177305,810.6077214111457,random_dense+HUX
405.0,76.0,165.61170212765958,829.7002885921227,random_dense+HUX
416.0,68.0,169.5576241134752,885.5693744970068,random_dense+HUX
376.0,76.0,153.60017730496455,704.3782623799111,random_dense+HUX
354.0,75.0,140.34663120567376,529.878960282431,random_dense+HUX
421.0,93.0,168.83510638297872,786.1182001659879,random_dense+HUX
312.0,63.0,124.24468085106383,376.8479326995625,random_dense+HUX
367.0,67.0,150.65425531914894,705.7386166440305,random_dense+HUX
351.0,50.0,144.63031914893617,653.2011020258025,random_dense+HUX
354.0,55.0,144.03014184397162,598.1905808309439,random_dense+HUX
396.0,61.0,160.30141843971631,759.203473165334,random_dense+HUX
424.0,65.0,159.66489361702128,595.5472781801727,random_dense+HUX
384.0,81.0,150.45035460992906,591.5134927820548,random_dense+HUX
369.0,72.0,150.7322695035461,689.1481785372969,random_dense+HUX
469.0,94.0,182.415780141844,893.1914885757767,random_dense+HUX
411.0,87.0,163.99822695035462,766.5815571399846,random_dense+HUX
378.0,67.0,153.61436170212767,697.4851483514415,random_dense+HUX
467.0,95.0,183.31471631205676,960.7493578982449,random_dense+HUX
403.0,74.0,163.32712765957447,787.8584130262567,random_dense+HUX
438.0,80.0,172.09840425531914,768.216380432322,random_dense+HUX
461.0,94.0,178.9468085106383,833.7418515165252,random_dense+HUX
474.0,97.0,186.21099290780143,958.4554819928568,random_dense+HUX
413.0,71.0,167.5177304964539,869.1539409486452,random_dense+HUX
447.0,81.0,175.62943262411346,825.8733181178015,random_dense+HUX
369.0,59.0,149.03191489361703,632.2649388863754,random_dense+HUX
390.0,66.0,150.00443262411346,528.857249855389,random_dense+HUX
365.0,61.0,147.41578014184398,595.3209211998894,random_dense+HUX
349.0,77.0,137.52482269503545,494.8734973089879,random_dense+HUX
412.0,71.0,155.33953900709218,553.7437558158538,random_dense+HUX
336.0,70.0,136.18794326241135,525.6774432875596,random_dense+HUX
341.0,56.0,135.1418439716312,458.9656958905478,random_dense+HUX
336.0,55.0,135.38741134751774,498.0529266322124,random_dense+HUX
463.0,85.0,178.67109929078015,801.4920016284394,random_dense+HUX
395.0,80.0,156.60017730496455,685.8729432309748,random_dense+HUX
361.0,78.0,146.77570921985816,604.3229205962983,random_dense+HUX
312.0,45.0,126.80141843971631,439.492480257532,random_dense+HUX
406.0,84.0,158.6950354609929,625.9779186157645,random_dense+HUX
373.0,74.0,142.0700354609929,473.1608751760477,random_dense+HUX
425.0,81.0,171.16578014184398,885.9060275828685,random_dense+HUX
407.0,79.0,156.20212765957447,579.6045344801568,random_dense+HUX
433.0,78.0,174.9618794326241,927.4568801556758,random_dense+HUX
428.0,72.0,170.51241134751774,809.8402714903661,random_dense+HUX
346.0,73.0,136.40602836879432,463.7819494743719,random_dense+HUX
316.0,49.0,126.66666666666669,414.33569739952526,random_dense+HUX
344.0,51.0,142.19326241134752,616.0264794275936,random_dense+HUX
457.0,83.0,175.4255319148936,788.7338162064281,random_dense+HUX
373.0,78.0,148.3005319148936,577.1676592915342,random_dense+HUX
394.0,81.0,159.40159574468086,721.7154939075001,random_dense+HUX
422.0,75.0,171.18173758865248,929.567148753836,random_dense+HUX
371.0,66.0,152.2304964539007,746.1773678386396,random_dense+HUX
358.0,69.0,143.98670212765958,592.4244685566614,random_dense+HUX
413.0,85.0,157.67198581560282,583.9881513756861,random_dense+HUX
364.0,78.0,144.1054964539007,561.5908208528249,random_dense+HUX
388.0,74.0,150.88475177304966,536.6214696192346,random_dense+HUX
448.0,98.0,172.6826241134752,740.236151979276,random_dense+HUX
447.0,96.0,173.4086879432624,800.9508819664499,random_dense+HUX
391.0,88.0,157.7491134751773,696.2269495686836,random_dense+HUX
442.0,92.0,171.4787234042553,722.3736607816517,random_dense+HUX
375.0,77.0,151.54521276595744,653.2107217632413,random_dense+HUX
341.0,64.0,135.42464539007094,495.2531869309868,random_dense+HUX
436.0,86.0,175.42464539007094,930.8418394132532,random_dense+HUX
430.0,92.0,168.25443262411346,732.5868597844681,random_dense+HUX
429.0,87.0,170.8413120567376,813.5856337395003,random_dense+HUX
369.0,71.0,147.4964539007092,557.9485689854641,random_dense+HUX
427.0,74.0,163.23847517730496,627.2986260437104,random_dense+HUX
343.0,53.0,139.27925531914894,561.2668746227547,random_dense+HUX
469.0,100.0,183.14361702127655,929.8020691866602,random_dense+HUX
392.0,58.0,159.65336879432624,789.6236411334947,random_dense+HUX
403.0,76.0,156.8315602836879,620.4680819626782,random_dense+HUX
301.0,57.0,119.4459219858156,367.521898263417,random_dense+HUX
397.0,70.0,162.9122340425532,863.0144602572792,random_dense+HUX
362.0,60.0,148.4964539007092,691.8031789145413,random_dense+HUX
317.0,66.0,126.22074468085108,397.6170519277196,random_dense+HUX
372.0,75.0,145.29078014184398,543.5111915899587,random_dense+HUX
284.0,46.0,116.6099290780142,365.5357879382318,random_dense+HUX
424.0,88.0,164.6409574468085,690.7088544024441,random_dense+HUX
382.0,72.0,150.21010638297872,579.635819846839,random_dense+HUX
394.0,67.0,157.15602836879432,661.844449474371,random_dense+HUX
376.0,68.0,148.27925531914894,530.9530448355217,random_dense+HUX
414.0,77.0,163.93351063829786,711.0407919307384,random_dense+HUX
330.0,51.0,133.5505319148936,472.43184368869726,random_dense+HUX
452.0,87.0,178.09929078014184,922.5468789296308,random_dense+HUX
405.0,84.0,163.87234042553192,750.2141994869476,random_dense+HUX
448.0,92.0,174.68971631205673,768.2335112670386,random_dense+HUX
359.0,60.0,144.24556737588654,575.2437746780843,random_dense+HUX
309.0,57.0,125.86702127659576,410.1596216236608,random_dense+HUX
418.0,72.0,160.7659574468085,610.150897842161,random_dense+HUX
367.0,66.0,142.92464539007094,486.54485359765584,random_dense+HUX
416.0,71.0,165.79964539007094,781.5059573210552,random_dense+HUX
391.0,66.0,158.90425531914894,759.8277123887127,random_dense+HUX
378.0,64.0,152.61436170212767,669.0472050890304,random_dense+HUX
367.0,67.0,148.42375886524823,625.6608539560385,random_dense+HUX
402.0,66.0,160.26329787234042,697.1886529538253,random_dense+HUX
408.0,69.0,165.75177304964538,822.2681706151618,random_dense+HUX
293.0,50.0,117.8563829787234,339.4793741511991,random_dense+HUX
360.0,56.0,148.36436170212767,701.5259284932848,random_dense+HUX
379.0,60.0,154.92198581560282,733.2527790352598,random_dense+HUX
364.0,77.0,144.6090425531915,502.528889863437,random_dense+HUX
398.0,70.0,155.84663120567376,633.0252368781751,random_dense+HUX
428.0,82.0,166.1054964539007,679.7681258173634,random_dense+HUX
344.0,68.0,131.9078014184397,405.6723504853872,random_dense+HUX
334.0,63.0,130.52659574468086,405.0099309642369,random_dense+HUX
439.0,89.0,175.49822695035462,893.0106351541671,random_dense+HUX
278.0,44.0,112.17287234042551,325.0614272106536,random_dense+HUX
448.0,98.0,175.9654255319149,841.0121024784975,random_dense+HUX
422.0,78.0,167.5815602836879,757.4171067853732,random_dense+HUX
417.0,80.0,167.2163120567376,826.5347693777973,random_dense+HUX
305.0,49.0,123.92198581560284,412.8768925104376,random_dense+HUX
400.0,71.0,153.2136524822695,588.6644589997976,random_dense+HUX
447.0,92.0,176.7340425531915,843.819337558473,random_dense+HUX
383.0,72.0,156.4450354609929,747.6317306725019,random_dense+HUX
328.0,58.0,133.87765957446808,493.41411083446496,random_dense+HUX
335.0,61.0,131.02570921985816,443.56760144736165,random_dense+HUX
434.0,94.0,171.67287234042553,837.5197605439865,random_dense+HUX
404.0,76.0,154.96897163120568,557.8013422048685,random_dense+HUX
433.0,80.0,173.0363475177305,823.1059483615011,random_dense+HUX
417.0,86.0,164.4840425531915,722.350809189678,random_dense+HUX
399.0,76.0,160.79875886524823,718.3469133532011,random_dense+HUX
348.0,61.0,137.3049645390071,469.474372516474,random_dense+HUX
436.0,87.0,173.14716312056737,845.1627401790647,random_dense+HUX
336.0,47.0,139.24202127659575,564.1373476874912,random_dense+HUX
406.0,79.0,162.0505319148936,736.4469146106843,random_dense+HUX
298.0,47.0,120.52570921985816,391.7227432913335,random_dense+HUX
462.0,85.0,175.9326241134752,749.757871837432,random_dense+HUX
320.0,44.0,131.38918439716312,492.6189255759268,random_dense+HUX
397.0,68.0,160.89361702127658,801.9319450731849,random_dense+HUX
351.0,64.0,136.50443262411346,441.152462621347,random_dense+HUX
393.0,79.0,152.5673758865248,587.1851768019734,random_dense+HUX
399.0,65.0,163.18351063829786,842.6906146257729,random_dense+HUX
429.0,84.0,172.27659574468086,912.8773955032444,random_dense+HUX
350.0,64.0,141.82535460992906,557.2132933139673,random_dense+HUX
390.0,81.0,154.51063829787233,624.707333635128,random_dense+HUX
391.0,64.0,158.46985815602838,715.7083113273984,random_dense+HUX
363.0,61.0,144.30673758865248,533.4023659524162,random_dense+HUX
343.0,57.0,140.04875886524823,568.4790055517828,random_dense+HUX
351.0,65.0,143.85017730496455,616.9695744366492,random_dense+HUX
422.0,80.0,164.81117021276594,716.5787050135813,random_dense+HUX
441.0,79.0,167.3421985815603,673.8226164428366,random_dense+HUX
407.0,80.0,159.37943262411346,644.67872591922,random_dense+HUX
372.0,71.0,149.20301418439718,608.704352616819,random_dense+HUX
314.0,50.0,128.02482269503545,459.21214979125904,random_dense+HUX
400.0,73.0,156.75886524822695,652.8071022584372,random_dense+HUX
420.0,83.0,163.44060283687944,662.3173939628274,random_dense+HUX
423.0,77.0,171.3758865248227,865.0785674764859,random_dense+HUX
353.0,58.0,144.2163120567376,636.4922161863076,random_dense+HUX
358.0,65.0,142.43617021276594,524.3487626376931,random_dense+HUX
323.0,61.0,131.7677304964539,530.3786749911986,random_dense+HUX
383.0,65.0,151.00975177304966,588.8305786617875,random_dense+HUX
409.0,74.0,163.61879432624113,745.422058120818,random_dense+HUX
440.0,89.0,172.61081560283688,774.8175071362091,random_dense+HUX
346.0,68.0,140.90602836879432,618.5443608218894,random_dense+HUX
385.0,72.0,152.91400709219857,635.2629952907295,random_dense+HUX
341.0,62.0,138.11170212765958,592.1009978119827,random_dense+HUX
322.0,57.0,130.66666666666666,467.6016548463331,random_dense+HUX
454.0,90.0,179.11968085106383,876.5113857137466,random_dense+HUX
361.0,68.0,138.90159574468086,451.35999745359857,random_dense+HUX
441.0,93.0,175.84929078014184,883.7077831849515,random_dense+HUX
381.0,76.0,150.35638297872342,594.7559698958805,random_dense+HUX
422.0,82.0,166.91400709219857,757.5644137304458,random_dense+HUX
318.0,64.0,128.6409574468085,456.8967976648556,random_dense+HUX
349.0,58.0,139.13652482269504,503.4742687742065,random_dense+HUX
406.0,70.0,162.0673758865248,735.6231200643821,random_dense+HUX
442.0,84.0,169.7127659574468,718.9494114984158,random_dense+HUX
349.0,69.0,143.63563829787233,648.0897582805187,random_dense+HUX
409.0,66.0,164.64893617021278,780.5824279462813,random_dense+HUX
393.0,71.0,158.0531914893617,707.1141919420553,random_dense+HUX
346.0,63.0,140.2659574468085,519.1810396861318,random_dense+HUX
320.0,54.0,128.38209219858155,442.3637573248329,random_dense+HUX
326.0,48.0,131.41666666666666,468.52851654846114,random_dense+HUX
439.0,85.0,172.52570921985816,783.5206156317582,random_dense+HUX
361.0,69.0,142.39007092198582,494.33720637794863,random_dense+HUX
370.0,68.0,144.79964539007094,553.0059573210573,random_dense+HUX
338.0,68.0,133.58953900709218,442.8306352484792,random_dense+HUX
359.0,74.0,144.76418439716312,618.6429725617411,random_dense+HUX
