Group,Mean,Equivalence_Lines
NSGA2-random_dense-UX,140.71147555687278,"['Equivalence_Line_1: SPEA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_2: SMSEMOA-random_dense-HUX to RVEA-random_dense-1P', 'Equivalence_Line_3: NSGA3-random_dense-UX to RVEA-random_dense-2P', 'Equivalence_Line_4: SMSEMOA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_5: SPEA2-random_dense-1P to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_6: SPEA2-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_7: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_8: SMSEMOA-random_dense-1P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-random_dense-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_10: SPEA2-greedy_ting-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-greedy_ting-1P to RVEA-greedy_ting-HUX', 'Equivalence_Line_12: RVEA-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: UNSGA3-greedy_ting-2P to UNSGA3-greedy_multi-UX', 'Equivalence_Line_16: UNSGA3-greedy_ting-1P to UNSGA3-greedy_multi-HUX', 'Equivalence_Line_17: RVEA-random_dense-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_18: NSGA3-greedy_ting-HUX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_19: SMSEMOA-greedy_ting-UX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_20: SMSEMOA-greedy_ting-HUX to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_21: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
SPEA2-random_dense-1P,140.55892387325554,"['Equivalence_Line_1: SPEA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_2: SMSEMOA-random_dense-HUX to RVEA-random_dense-1P', 'Equivalence_Line_3: NSGA3-random_dense-UX to RVEA-random_dense-2P', 'Equivalence_Line_4: SMSEMOA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_5: SPEA2-random_dense-1P to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_6: SPEA2-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_7: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_8: SMSEMOA-random_dense-1P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-random_dense-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_10: SPEA2-greedy_ting-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-greedy_ting-1P to RVEA-greedy_ting-HUX', 'Equivalence_Line_12: RVEA-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: UNSGA3-greedy_ting-2P to UNSGA3-greedy_multi-UX', 'Equivalence_Line_16: UNSGA3-greedy_ting-1P to UNSGA3-greedy_multi-HUX', 'Equivalence_Line_17: RVEA-random_dense-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_18: NSGA3-greedy_ting-HUX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_19: SMSEMOA-greedy_ting-UX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_20: SMSEMOA-greedy_ting-HUX to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_21: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
AGEMOEA2-random_dense-HUX,140.26930206318505,"['Equivalence_Line_1: SPEA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_2: SMSEMOA-random_dense-HUX to RVEA-random_dense-1P', 'Equivalence_Line_3: NSGA3-random_dense-UX to RVEA-random_dense-2P', 'Equivalence_Line_4: SMSEMOA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_5: SPEA2-random_dense-1P to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_6: SPEA2-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_7: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_8: SMSEMOA-random_dense-1P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-random_dense-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_10: SPEA2-greedy_ting-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-greedy_ting-1P to RVEA-greedy_ting-HUX', 'Equivalence_Line_12: RVEA-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: UNSGA3-greedy_ting-2P to UNSGA3-greedy_multi-UX', 'Equivalence_Line_16: UNSGA3-greedy_ting-1P to UNSGA3-greedy_multi-HUX', 'Equivalence_Line_17: RVEA-random_dense-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_18: NSGA3-greedy_ting-HUX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_19: SMSEMOA-greedy_ting-UX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_20: SMSEMOA-greedy_ting-HUX to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_21: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
SPEA2-random_dense-2P,139.61785801564028,"['Equivalence_Line_1: SPEA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_2: SMSEMOA-random_dense-HUX to RVEA-random_dense-1P', 'Equivalence_Line_3: NSGA3-random_dense-UX to RVEA-random_dense-2P', 'Equivalence_Line_4: SMSEMOA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_5: SPEA2-random_dense-1P to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_6: SPEA2-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_7: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_8: SMSEMOA-random_dense-1P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-random_dense-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_10: SPEA2-greedy_ting-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-greedy_ting-1P to RVEA-greedy_ting-HUX', 'Equivalence_Line_12: RVEA-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: UNSGA3-greedy_ting-2P to UNSGA3-greedy_multi-UX', 'Equivalence_Line_16: UNSGA3-greedy_ting-1P to UNSGA3-greedy_multi-HUX', 'Equivalence_Line_17: RVEA-random_dense-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_18: NSGA3-greedy_ting-HUX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_19: SMSEMOA-greedy_ting-UX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_20: SMSEMOA-greedy_ting-HUX to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_21: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
AGEMOEA2-random_dense-UX,139.36123091761817,"['Equivalence_Line_1: SPEA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_2: SMSEMOA-random_dense-HUX to RVEA-random_dense-1P', 'Equivalence_Line_3: NSGA3-random_dense-UX to RVEA-random_dense-2P', 'Equivalence_Line_4: SMSEMOA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_5: SPEA2-random_dense-1P to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_6: SPEA2-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_7: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_8: SMSEMOA-random_dense-1P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-random_dense-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_10: SPEA2-greedy_ting-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-greedy_ting-1P to RVEA-greedy_ting-HUX', 'Equivalence_Line_12: RVEA-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: UNSGA3-greedy_ting-2P to UNSGA3-greedy_multi-UX', 'Equivalence_Line_16: UNSGA3-greedy_ting-1P to UNSGA3-greedy_multi-HUX', 'Equivalence_Line_17: RVEA-random_dense-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_18: NSGA3-greedy_ting-HUX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_19: SMSEMOA-greedy_ting-UX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_20: SMSEMOA-greedy_ting-HUX to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_21: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
SMSEMOA-random_dense-1P,138.41003093505603,"['Equivalence_Line_1: SPEA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_2: SMSEMOA-random_dense-HUX to RVEA-random_dense-1P', 'Equivalence_Line_3: NSGA3-random_dense-UX to RVEA-random_dense-2P', 'Equivalence_Line_4: SMSEMOA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_5: SPEA2-random_dense-1P to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_6: SPEA2-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_7: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_8: SMSEMOA-random_dense-1P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-random_dense-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_10: SPEA2-greedy_ting-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-greedy_ting-1P to RVEA-greedy_ting-HUX', 'Equivalence_Line_12: RVEA-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: UNSGA3-greedy_ting-2P to UNSGA3-greedy_multi-UX', 'Equivalence_Line_16: UNSGA3-greedy_ting-1P to UNSGA3-greedy_multi-HUX', 'Equivalence_Line_17: RVEA-random_dense-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_18: NSGA3-greedy_ting-HUX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_19: SMSEMOA-greedy_ting-UX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_20: SMSEMOA-greedy_ting-HUX to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_21: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
NSGA2-random_dense-2P,137.59391328514886,"['Equivalence_Line_1: SPEA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_2: SMSEMOA-random_dense-HUX to RVEA-random_dense-1P', 'Equivalence_Line_3: NSGA3-random_dense-UX to RVEA-random_dense-2P', 'Equivalence_Line_4: SMSEMOA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_5: SPEA2-random_dense-1P to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_6: SPEA2-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_7: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_8: SMSEMOA-random_dense-1P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-random_dense-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_10: SPEA2-greedy_ting-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-greedy_ting-1P to RVEA-greedy_ting-HUX', 'Equivalence_Line_12: RVEA-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: UNSGA3-greedy_ting-2P to UNSGA3-greedy_multi-UX', 'Equivalence_Line_16: UNSGA3-greedy_ting-1P to UNSGA3-greedy_multi-HUX', 'Equivalence_Line_17: RVEA-random_dense-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_18: NSGA3-greedy_ting-HUX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_19: SMSEMOA-greedy_ting-UX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_20: SMSEMOA-greedy_ting-HUX to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_21: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
NSGA2-random_dense-1P,137.2866960384352,"['Equivalence_Line_1: SPEA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_2: SMSEMOA-random_dense-HUX to RVEA-random_dense-1P', 'Equivalence_Line_3: NSGA3-random_dense-UX to RVEA-random_dense-2P', 'Equivalence_Line_4: SMSEMOA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_5: SPEA2-random_dense-1P to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_6: SPEA2-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_7: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_8: SMSEMOA-random_dense-1P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-random_dense-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_10: SPEA2-greedy_ting-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-greedy_ting-1P to RVEA-greedy_ting-HUX', 'Equivalence_Line_12: RVEA-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: UNSGA3-greedy_ting-2P to UNSGA3-greedy_multi-UX', 'Equivalence_Line_16: UNSGA3-greedy_ting-1P to UNSGA3-greedy_multi-HUX', 'Equivalence_Line_17: RVEA-random_dense-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_18: NSGA3-greedy_ting-HUX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_19: SMSEMOA-greedy_ting-UX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_20: SMSEMOA-greedy_ting-HUX to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_21: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
NSGA3-random_dense-2P,136.89468745722093,"['Equivalence_Line_1: SPEA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_2: SMSEMOA-random_dense-HUX to RVEA-random_dense-1P', 'Equivalence_Line_3: NSGA3-random_dense-UX to RVEA-random_dense-2P', 'Equivalence_Line_4: SMSEMOA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_5: SPEA2-random_dense-1P to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_6: SPEA2-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_7: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_8: SMSEMOA-random_dense-1P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-random_dense-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_10: SPEA2-greedy_ting-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-greedy_ting-1P to RVEA-greedy_ting-HUX', 'Equivalence_Line_12: RVEA-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: UNSGA3-greedy_ting-2P to UNSGA3-greedy_multi-UX', 'Equivalence_Line_16: UNSGA3-greedy_ting-1P to UNSGA3-greedy_multi-HUX', 'Equivalence_Line_17: RVEA-random_dense-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_18: NSGA3-greedy_ting-HUX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_19: SMSEMOA-greedy_ting-UX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_20: SMSEMOA-greedy_ting-HUX to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_21: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
UNSGA3-random_dense-2P,136.26319875738153,"['Equivalence_Line_1: SPEA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_2: SMSEMOA-random_dense-HUX to RVEA-random_dense-1P', 'Equivalence_Line_3: NSGA3-random_dense-UX to RVEA-random_dense-2P', 'Equivalence_Line_4: SMSEMOA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_5: SPEA2-random_dense-1P to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_6: SPEA2-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_7: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_8: SMSEMOA-random_dense-1P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-random_dense-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_10: SPEA2-greedy_ting-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-greedy_ting-1P to RVEA-greedy_ting-HUX', 'Equivalence_Line_12: RVEA-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: UNSGA3-greedy_ting-2P to UNSGA3-greedy_multi-UX', 'Equivalence_Line_16: UNSGA3-greedy_ting-1P to UNSGA3-greedy_multi-HUX', 'Equivalence_Line_17: RVEA-random_dense-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_18: NSGA3-greedy_ting-HUX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_19: SMSEMOA-greedy_ting-UX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_20: SMSEMOA-greedy_ting-HUX to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_21: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
NSGA3-random_dense-1P,135.41379845285553,"['Equivalence_Line_1: SPEA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_2: SMSEMOA-random_dense-HUX to RVEA-random_dense-1P', 'Equivalence_Line_3: NSGA3-random_dense-UX to RVEA-random_dense-2P', 'Equivalence_Line_4: SMSEMOA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_5: SPEA2-random_dense-1P to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_6: SPEA2-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_7: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_8: SMSEMOA-random_dense-1P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-random_dense-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_10: SPEA2-greedy_ting-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-greedy_ting-1P to RVEA-greedy_ting-HUX', 'Equivalence_Line_12: RVEA-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: UNSGA3-greedy_ting-2P to UNSGA3-greedy_multi-UX', 'Equivalence_Line_16: UNSGA3-greedy_ting-1P to UNSGA3-greedy_multi-HUX', 'Equivalence_Line_17: RVEA-random_dense-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_18: NSGA3-greedy_ting-HUX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_19: SMSEMOA-greedy_ting-UX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_20: SMSEMOA-greedy_ting-HUX to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_21: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
UNSGA3-random_dense-1P,134.28994671283175,"['Equivalence_Line_1: SPEA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_2: SMSEMOA-random_dense-HUX to RVEA-random_dense-1P', 'Equivalence_Line_3: NSGA3-random_dense-UX to RVEA-random_dense-2P', 'Equivalence_Line_4: SMSEMOA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_5: SPEA2-random_dense-1P to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_6: SPEA2-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_7: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_8: SMSEMOA-random_dense-1P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-random_dense-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_10: SPEA2-greedy_ting-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-greedy_ting-1P to RVEA-greedy_ting-HUX', 'Equivalence_Line_12: RVEA-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: UNSGA3-greedy_ting-2P to UNSGA3-greedy_multi-UX', 'Equivalence_Line_16: UNSGA3-greedy_ting-1P to UNSGA3-greedy_multi-HUX', 'Equivalence_Line_17: RVEA-random_dense-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_18: NSGA3-greedy_ting-HUX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_19: SMSEMOA-greedy_ting-UX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_20: SMSEMOA-greedy_ting-HUX to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_21: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
AGEMOEA2-random_dense-2P,133.53155404421705,"['Equivalence_Line_1: SPEA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_2: SMSEMOA-random_dense-HUX to RVEA-random_dense-1P', 'Equivalence_Line_3: NSGA3-random_dense-UX to RVEA-random_dense-2P', 'Equivalence_Line_4: SMSEMOA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_5: SPEA2-random_dense-1P to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_6: SPEA2-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_7: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_8: SMSEMOA-random_dense-1P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-random_dense-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_10: SPEA2-greedy_ting-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-greedy_ting-1P to RVEA-greedy_ting-HUX', 'Equivalence_Line_12: RVEA-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: UNSGA3-greedy_ting-2P to UNSGA3-greedy_multi-UX', 'Equivalence_Line_16: UNSGA3-greedy_ting-1P to UNSGA3-greedy_multi-HUX', 'Equivalence_Line_17: RVEA-random_dense-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_18: NSGA3-greedy_ting-HUX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_19: SMSEMOA-greedy_ting-UX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_20: SMSEMOA-greedy_ting-HUX to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_21: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
